basket_id,item
1952,Coffee
1952,Sugar
1953,Bananas
1953,Soft Drinks
1953,Tomato Sauce
1954,Baby Wipes
1954,Butter
1954,Milk
1954,Pasta
1954,Tomato Sauce
1955,Baby Wipes
1955,Nappies
1955,Pasta
1956,Coffee
1956,Milk
1956,Sugar
1957,Bananas
1957,Bread
1957,Butter
1957,Coffee
1958,Cheese
1958,Eggs
1959,Bananas
1959,Coffee
1959,Crisps
1959,Soft Drinks
1960,Baby Wipes
1960,Cheese
1960,Crisps
1960,Eggs
1960,Milk
1960,Nappies
1960,Soft Drinks
1960,Tea
1961,Butter
1961,Pasta
1961,Soft Drinks
1961,Tomato Sauce
1962,Bread
1962,Butter
1962,Eggs
1962,Milk
1962,Nappies
1962,Tomato Sauce
1963,Baby Wipes
1963,Coffee
1963,Eggs
1963,Milk
1963,Nappies
1963,Pasta
1963,Tomato Sauce
1964,Bananas
1964,Butter
1965,Bananas
1965,Coffee
1965,Tomato Sauce
1966,Baby Wipes
1966,Bananas
1966,Bread
1966,Butter
1966,Coffee
1966,Crisps
1966,Eggs
1966,Nappies
1966,Soft Drinks
1966,Sugar
1967,Milk
1967,Tea
1967,Tomato Sauce
1968,Baby Wipes
1968,Bread
1968,Crisps
1968,Milk
1968,Nappies
1968,Soft Drinks
1968,Tea
1968,Tomato Sauce
1969,Bananas
1969,Bread
1969,Butter
1969,Crisps
1969,Soft Drinks
1970,Baby Wipes
1970,Bread
1970,Butter
1970,Cheese
1970,Crisps
1970,Milk
1970,Soft Drinks
1971,Baby Wipes
1971,Bread
1971,Crisps
1971,Nappies
1971,Soft Drinks
1971,Tea
1971,Tomato Sauce
1972,Bananas
1972,Butter
1973,Baby Wipes
1973,Milk
1973,Nappies
1974,Baby Wipes
1974,Butter
1974,Crisps
1974,Milk
1974,Nappies
1974,Tea
1975,Cheese
1975,Eggs
1975,Milk
1975,Sugar
1975,Tea
1976,Baby Wipes
1976,Bread
1976,Butter
1976,Cheese
1976,Crisps
1976,Nappies
1976,Pasta
1976,Tomato Sauce
1977,Bread
1977,Butter
1977,Crisps
1977,Milk
1977,Pasta
1977,Soft Drinks
1977,Tea
1977,Tomato Sauce
1978,Cheese
1978,Tomato Sauce
1979,Bananas
1979,Bread
1979,Butter
1979,Milk
1979,Tea
1979,Tomato Sauce
1980,Baby Wipes
1980,Bread
1980,Butter
1980,Nappies
1981,Bread
1981,Butter
1981,Eggs
1982,Baby Wipes
1982,Crisps
1982,Nappies
1982,Soft Drinks
1983,Baby Wipes
1983,Bread
1983,Butter
1983,Cheese
1983,Crisps
1983,Eggs
1983,Pasta
1983,Soft Drinks
1984,Baby Wipes
1984,Crisps
1984,Milk
1984,Nappies
1984,Tea
1984,Tomato Sauce
1985,Butter
1985,Crisps
1985,Pasta
1985,Soft Drinks
1986,Butter
1986,Crisps
1986,Nappies
1986,Soft Drinks
1986,Tomato Sauce
1987,Bananas
1987,Pasta
1988,Soft Drinks
1988,Sugar
1989,Bread
1989,Eggs
1989,Milk
1989,Tea
1990,Baby Wipes
1990,Cheese
1990,Coffee
1990,Nappies
1990,Soft Drinks
1991,Bananas
1991,Eggs
1991,Soft Drinks
1991,Tea
1992,Crisps
1992,Milk
1992,Soft Drinks
1992,Tea
1993,Bread
1993,Butter
1993,Coffee
1993,Nappies
1993,Tomato Sauce
1994,Baby Wipes
1994,Crisps
1994,Eggs
1994,Nappies
1994,Pasta
1994,Tea
1995,Baby Wipes
1995,Bananas
1995,Bread
1995,Butter
1995,Nappies
1995,Pasta
1995,Tea
1995,Tomato Sauce
1996,Bananas
1996,Bread
1996,Butter
1996,Pasta
1996,Soft Drinks
1996,Tomato Sauce
1997,Cheese
1997,Crisps
1997,Soft Drinks
1998,Milk
1998,Soft Drinks
1998,Sugar
1998,Tea
1999,Bread
1999,Cheese
1999,Crisps
1999,Eggs
1999,Sugar
1999,Tomato Sauce
2000,Bread
2000,Crisps
2000,Nappies
2000,Soft Drinks
2000,Sugar
2001,Bananas
2001,Crisps
2001,Eggs
2001,Milk
2001,Soft Drinks
2001,Tea
2001,Tomato Sauce
2002,Bananas
2002,Cheese
2002,Pasta
2002,Tomato Sauce
2003,Bread
2003,Butter
2003,Coffee
2003,Eggs
2003,Sugar
2004,Bread
2004,Crisps
2004,Soft Drinks
2005,Cheese
2005,Coffee
2005,Milk
2005,Sugar
2005,Tea
2006,Butter
2006,Coffee
2006,Crisps
2006,Pasta
2006,Soft Drinks
2006,Sugar
2007,Bananas
2007,Milk
2007,Tea
2008,Baby Wipes
2008,Bread
2008,Butter
2008,Crisps
2008,Nappies
2008,Pasta
2008,Soft Drinks
2009,Baby Wipes
2009,Bananas
2009,Coffee
2009,Milk
2009,Tea
2010,Baby Wipes
2010,Crisps
2010,Nappies
2010,Pasta
2010,Soft Drinks
2010,Tomato Sauce
2011,Bread
2011,Butter
2011,Sugar
2012,Butter
2012,Cheese
2012,Crisps
2012,Nappies
2012,Soft Drinks
2012,Tea
2013,Baby Wipes
2013,Crisps
2013,Eggs
2013,Milk
2013,Nappies
2013,Pasta
2013,Tea
2013,Tomato Sauce
2014,Baby Wipes
2014,Crisps
2014,Eggs
2014,Pasta
2014,Soft Drinks
2014,Tomato Sauce
2015,Butter
2015,Coffee
2015,Crisps
2015,Soft Drinks
2015,Sugar
2016,Bananas
2016,Cheese
2016,Crisps
2016,Eggs
2016,Sugar
2016,Tea
2017,Baby Wipes
2017,Butter
2017,Coffee
2017,Eggs
2017,Milk
2017,Nappies
2017,Sugar
2017,Tea
2018,Bread
2018,Butter
2018,Cheese
2018,Coffee
2018,Pasta
2018,Sugar
2018,Tomato Sauce
2019,Bananas
2019,Bread
2019,Butter
2019,Cheese
2019,Soft Drinks
2019,Sugar
2019,Tomato Sauce
2020,Baby Wipes
2020,Bananas
2020,Crisps
2020,Milk
2020,Soft Drinks
2020,Tea
2021,Baby Wipes
2021,Bread
2021,Butter
2021,Milk
2021,Tea
2022,Cheese
2022,Coffee
2022,Crisps
2022,Pasta
2022,Soft Drinks
2022,Tomato Sauce
2023,Baby Wipes
2023,Bread
2023,Butter
2023,Coffee
2023,Crisps
2023,Milk
2023,Nappies
2023,Tomato Sauce
2024,Coffee
2024,Sugar
2024,Tomato Sauce
2025,Baby Wipes
2025,Butter
2025,Coffee
2025,Crisps
2025,Milk
2025,Nappies
2025,Sugar
2025,Tea
2025,Tomato Sauce
2026,Bananas
2026,Bread
2026,Butter
2026,Crisps
2026,Soft Drinks
2027,Cheese
2027,Crisps
2027,Soft Drinks
2028,Cheese
2028,Coffee
2028,Crisps
2028,Nappies
2028,Pasta
2028,Tomato Sauce
2029,Soft Drinks
2029,Sugar
2030,Bananas
2030,Coffee
2031,Bread
2031,Butter
2031,Crisps
2031,Eggs
2031,Pasta
2031,Soft Drinks
2031,Tomato Sauce
2032,Baby Wipes
2032,Coffee
2032,Milk
2032,Sugar
2032,Tea
2033,Baby Wipes
2033,Bananas
2033,Bread
2033,Cheese
2033,Nappies
2034,Cheese
2034,Milk
2035,Bananas
2035,Crisps
2035,Milk
2035,Pasta
2035,Soft Drinks
2035,Sugar
2035,Tea
2035,Tomato Sauce
2036,Cheese
2036,Crisps
2036,Nappies
2036,Soft Drinks
2036,Sugar
2037,Baby Wipes
2037,Milk
2037,Nappies
2037,Soft Drinks
2038,Butter
2038,Crisps
2038,Milk
2038,Tea
2039,Bananas
2039,Butter
2039,Crisps
2039,Soft Drinks
2039,Sugar
2040,Bananas
2040,Bread
2040,Butter
2040,Cheese
2040,Milk
2040,Nappies
2040,Soft Drinks
2040,Tea
2041,Bread
2041,Butter
2041,Crisps
2041,Nappies
2042,Bread
2042,Cheese
2042,Crisps
2042,Soft Drinks
2043,Baby Wipes
2043,Cheese
2043,Nappies
2044,Baby Wipes
2044,Bananas
2044,Bread
2044,Butter
2044,Coffee
2044,Eggs
2044,Nappies
2044,Sugar
2045,Baby Wipes
2045,Bananas
2045,Crisps
2045,Nappies
2045,Pasta
2046,Baby Wipes
2046,Bananas
2046,Bread
2046,Butter
2046,Coffee
2046,Nappies
2046,Sugar
2047,Cheese
2047,Sugar
2048,Cheese
2048,Coffee
2048,Eggs
2048,Sugar
2048,Tomato Sauce
2049,Bananas
2049,Bread
2049,Butter
2049,Eggs
2049,Milk
2049,Tea
2050,Baby Wipes
2050,Crisps
2050,Eggs
2050,Milk
2050,Nappies
2050,Pasta
2050,Soft Drinks
2050,Tomato Sauce
2051,Baby Wipes
2051,Bread
2051,Butter
2051,Nappies
2051,Pasta
2051,Tomato Sauce
2052,Baby Wipes
2052,Butter
2052,Nappies
2053,Baby Wipes
2053,Butter
2053,Nappies
2053,Pasta
2053,Tomato Sauce
2054,Bananas
2054,Bread
2054,Butter
2054,Crisps
2054,Pasta
2054,Sugar
2055,Bread
2055,Butter
2056,Bread
2056,Butter
2056,Cheese
2056,Milk
2056,Sugar
2056,Tea
2057,Baby Wipes
2057,Bread
2057,Tea
2058,Butter
2058,Pasta
2058,Tomato Sauce
2059,Bread
2059,Butter
2059,Coffee
2059,Sugar
2060,Cheese
2060,Coffee
2060,Eggs
2060,Tea
2061,Baby Wipes
2061,Bread
2061,Butter
2061,Nappies
2062,Cheese
2062,Eggs
2062,Pasta
2062,Tomato Sauce
2063,Milk
2063,Tea
2063,Tomato Sauce
2064,Eggs
2064,Milk
2064,Sugar
2065,Bananas
2065,Soft Drinks
2066,Baby Wipes
2066,Bread
2067,Bananas
2067,Crisps
2067,Pasta
2067,Soft Drinks
2068,Baby Wipes
2068,Cheese
2068,Coffee
2068,Eggs
2068,Nappies
2068,Tomato Sauce
2069,Milk
2069,Soft Drinks
2069,Tomato Sauce
2070,Baby Wipes
2070,Butter
2070,Milk
2070,Nappies
2070,Tea
2071,Baby Wipes
2071,Bread
2071,Butter
2071,Nappies
2072,Bananas
2072,Bread
2072,Butter
2072,Pasta
2072,Tomato Sauce
2073,Bananas
2073,Crisps
2073,Sugar
2074,Cheese
2074,Milk
2074,Tea
2075,Baby Wipes
2075,Bread
2075,Crisps
2075,Milk
2075,Nappies
2075,Tea
2075,Tomato Sauce
2076,Bread
2076,Butter
2076,Eggs
2076,Milk
2076,Pasta
2076,Tea
2077,Bananas
2077,Bread
2077,Cheese
2077,Eggs
2077,Sugar
2077,Tea
2078,Baby Wipes
2078,Bananas
2078,Milk
2078,Pasta
2078,Tea
2079,Bananas
2079,Coffee
2079,Crisps
2079,Eggs
2079,Milk
2079,Pasta
2079,Soft Drinks
2079,Tomato Sauce
2080,Bananas
2080,Cheese
2080,Coffee
2080,Milk
2080,Pasta
2080,Sugar
2080,Tomato Sauce
2081,Baby Wipes
2081,Butter
2081,Coffee
2081,Crisps
2081,Milk
2081,Nappies
2081,Soft Drinks
2081,Sugar
2082,Coffee
2082,Milk
2082,Sugar
2082,Tea
2083,Butter
2083,Coffee
2083,Crisps
2083,Pasta
2084,Eggs
2084,Soft Drinks
2085,Bananas
2085,Cheese
2085,Crisps
2085,Soft Drinks
2086,Coffee
2086,Pasta
2086,Sugar
2086,Tomato Sauce
2087,Baby Wipes
2087,Coffee
2087,Nappies
2087,Sugar
2088,Bread
2088,Butter
2088,Eggs
2088,Milk
2088,Soft Drinks
2088,Tea
2089,Baby Wipes
2089,Bread
2089,Butter
2089,Nappies
2089,Pasta
2089,Tomato Sauce
2090,Bread
2090,Eggs
2090,Tea
2091,Butter
2091,Eggs
2092,Butter
2092,Crisps
2092,Milk
2092,Pasta
2092,Soft Drinks
2092,Tea
2092,Tomato Sauce
2093,Coffee
2093,Crisps
2093,Pasta
2093,Soft Drinks
2093,Tomato Sauce
2094,Coffee
2094,Crisps
2094,Eggs
2094,Milk
2094,Sugar
2094,Tea
2095,Bread
2095,Butter
2095,Cheese
2095,Crisps
2095,Milk
2095,Soft Drinks
2096,Baby Wipes
2096,Crisps
2096,Eggs
2096,Nappies
2096,Pasta
2096,Soft Drinks
2097,Bread
2097,Tea
2098,Bananas
2098,Bread
2098,Crisps
2098,Soft Drinks
2099,Bananas
2099,Cheese
2100,Baby Wipes
2100,Bread
2100,Butter
2100,Nappies
2101,Bread
2101,Butter
2101,Crisps
2101,Eggs
2101,Pasta
2101,Tea
2101,Tomato Sauce
2102,Bananas
2102,Crisps
2102,Sugar
2103,Bananas
2103,Bread
2103,Butter
2103,Cheese
2104,Baby Wipes
2104,Bread
2104,Butter
2104,Milk
2104,Nappies
2104,Pasta
2104,Tomato Sauce
2105,Cheese
2105,Milk
2105,Sugar
2105,Tea
2106,Baby Wipes
2106,Bread
2106,Butter
2106,Cheese
2106,Crisps
2106,Eggs
2107,Butter
2107,Coffee
2107,Crisps
2107,Tea
2108,Bread
2108,Crisps
2108,Soft Drinks
2109,Baby Wipes
2109,Bananas
2109,Coffee
2109,Eggs
2109,Tomato Sauce
2110,Bananas
2110,Tomato Sauce
2111,Bananas
2111,Bread
2111,Butter
2111,Cheese
2111,Sugar
2111,Tea
2112,Bananas
2112,Cheese
2112,Eggs
2112,Milk
2113,Baby Wipes
2113,Cheese
2113,Eggs
2113,Milk
2114,Bananas
2114,Bread
2114,Crisps
2114,Soft Drinks
2114,Sugar
2114,Tea
2115,Bread
2115,Cheese
2115,Coffee
2115,Crisps
2115,Soft Drinks
2116,Bread
2116,Butter
2116,Pasta
2117,Bananas
2117,Cheese
2117,Eggs
2117,Soft Drinks
2117,Sugar
2118,Butter
2118,Cheese
2118,Coffee
2118,Eggs
2118,Pasta
2118,Sugar
2119,Baby Wipes
2119,Coffee
2119,Crisps
2119,Nappies
2119,Pasta
2119,Sugar
2119,Tomato Sauce
2120,Baby Wipes
2120,Bread
2120,Butter
2120,Coffee
2120,Milk
2120,Nappies
2120,Pasta
2120,Soft Drinks
2120,Sugar
2120,Tea
2121,Cheese
2121,Crisps
2121,Milk
2121,Nappies
2121,Soft Drinks
2121,Tea
2122,Bread
2122,Butter
2122,Crisps
2122,Soft Drinks
2122,Sugar
2123,Bananas
2123,Bread
2123,Butter
2123,Crisps
2123,Sugar
2124,Baby Wipes
2124,Nappies
2125,Coffee
2125,Crisps
2125,Eggs
2125,Pasta
2125,Soft Drinks
2125,Sugar
2125,Tomato Sauce
2126,Bread
2126,Butter
2126,Pasta
2127,Baby Wipes
2127,Bananas
2127,Bread
2127,Crisps
2127,Eggs
2127,Nappies
2127,Pasta
2127,Tomato Sauce
2128,Coffee
2128,Crisps
2128,Milk
2128,Soft Drinks
2128,Sugar
2128,Tea
2129,Milk
2129,Pasta
2129,Tomato Sauce
2130,Crisps
2130,Eggs
2131,Baby Wipes
2131,Bread
2131,Crisps
2131,Eggs
2131,Nappies
2131,Soft Drinks
2132,Baby Wipes
2132,Crisps
2132,Milk
2132,Pasta
2132,Tea
2133,Baby Wipes
2133,Bananas
2133,Crisps
2133,Milk
2133,Pasta
2133,Soft Drinks
2133,Tea
2134,Baby Wipes
2134,Crisps
2134,Pasta
2134,Sugar
2134,Tea
2134,Tomato Sauce
2135,Baby Wipes
2135,Bananas
2135,Bread
2135,Butter
2135,Crisps
2135,Nappies
2135,Soft Drinks
2136,Eggs
2136,Milk
2136,Tea
2137,Baby Wipes
2137,Nappies
2137,Soft Drinks
2138,Baby Wipes
2138,Crisps
2138,Milk
2138,Nappies
2138,Pasta
2138,Tomato Sauce
2139,Baby Wipes
2139,Bread
2139,Butter
2139,Coffee
2139,Crisps
2139,Nappies
2139,Sugar
2140,Bananas
2140,Crisps
2141,Bananas
2141,Crisps
2141,Eggs
2141,Sugar
2142,Baby Wipes
2142,Coffee
2142,Nappies
2142,Sugar
2143,Bananas
2143,Crisps
2143,Milk
2143,Soft Drinks
2143,Tea
2144,Butter
2144,Cheese
2144,Crisps
2144,Eggs
2144,Milk
2144,Soft Drinks
2145,Bread
2145,Butter
2145,Crisps
2146,Baby Wipes
2146,Bread
2146,Coffee
2146,Crisps
2146,Soft Drinks
2146,Sugar
2147,Bananas
2147,Milk
2147,Soft Drinks
2147,Tea
2147,Tomato Sauce
2148,Bananas
2148,Bread
2148,Butter
2148,Eggs
2148,Pasta
2148,Tomato Sauce
2149,Baby Wipes
2149,Bananas
2149,Cheese
2149,Milk
2149,Nappies
2149,Soft Drinks
2149,Sugar
2150,Bread
2150,Crisps
2151,Bananas
2151,Pasta
2152,Baby Wipes
2152,Bananas
2152,Bread
2152,Butter
2152,Cheese
2152,Crisps
2152,Soft Drinks
2153,Bananas
2153,Pasta
2153,Sugar
2153,Tea
2153,Tomato Sauce
2154,Baby Wipes
2154,Bananas
2154,Nappies
2155,Butter
2155,Milk
2155,Tea
2156,Baby Wipes
2156,Crisps
2156,Nappies
2156,Soft Drinks
2157,Baby Wipes
2157,Butter
2157,Coffee
2157,Sugar
2158,Bananas
2158,Bread
2158,Butter
2158,Coffee
2158,Eggs
2158,Sugar
2158,Tea
2159,Bananas
2159,Cheese
2159,Nappies
2159,Tea
2160,Baby Wipes
2160,Crisps
2160,Eggs
2160,Nappies
2160,Soft Drinks
2161,Baby Wipes
2161,Eggs
2161,Milk
2161,Nappies
2161,Tea
2162,Bananas
2162,Crisps
2162,Milk
2162,Tea
2162,Tomato Sauce
2163,Baby Wipes
2163,Bread
2163,Cheese
2163,Milk
2163,Nappies
2163,Tea
2164,Baby Wipes
2164,Butter
2164,Cheese
2164,Coffee
2164,Milk
2164,Nappies
2164,Pasta
2165,Bananas
2165,Bread
2165,Butter
2165,Coffee
2165,Eggs
2165,Milk
2165,Tomato Sauce
2166,Butter
2166,Cheese
2166,Coffee
2166,Crisps
2166,Sugar
2166,Tea
2167,Baby Wipes
2167,Eggs
2167,Sugar
2168,Cheese
2168,Soft Drinks
2169,Baby Wipes
2169,Bananas
2169,Bread
2169,Butter
2169,Eggs
2169,Nappies
2169,Tea
2170,Coffee
2170,Milk
2170,Tomato Sauce
2171,Bread
2171,Crisps
2171,Pasta
2171,Tomato Sauce
2172,Coffee
2172,Eggs
2172,Pasta
2172,Tomato Sauce
2173,Crisps
2173,Eggs
2173,Pasta
2173,Soft Drinks
2173,Tea
2173,Tomato Sauce
2174,Baby Wipes
2174,Bread
2174,Butter
2174,Crisps
2174,Nappies
2175,Butter
2175,Eggs
2175,Milk
2175,Soft Drinks
2176,Baby Wipes
2176,Bread
2176,Butter
2176,Crisps
2176,Milk
2176,Nappies
2176,Pasta
2176,Tea
2176,Tomato Sauce
2177,Baby Wipes
2177,Soft Drinks
2178,Bread
2178,Pasta
2178,Soft Drinks
2178,Tomato Sauce
2179,Crisps
2179,Tea
2180,Baby Wipes
2180,Cheese
2180,Crisps
2180,Pasta
2180,Tomato Sauce
2181,Milk
2181,Tea
2181,Tomato Sauce
2182,Baby Wipes
2182,Cheese
2182,Coffee
2182,Eggs
2182,Nappies
2182,Pasta
2182,Tomato Sauce
2183,Bananas
2183,Bread
2183,Butter
2184,Baby Wipes
2184,Eggs
2184,Pasta
2184,Tomato Sauce
2185,Baby Wipes
2185,Bread
2185,Butter
2185,Coffee
2185,Milk
2185,Tea
2186,Bananas
2186,Coffee
2186,Soft Drinks
2186,Tomato Sauce
2187,Baby Wipes
2187,Crisps
2187,Eggs
2187,Nappies
2187,Pasta
2188,Baby Wipes
2188,Crisps
2188,Nappies
2188,Soft Drinks
2188,Sugar
2189,Bananas
2189,Bread
2189,Butter
2189,Coffee
2189,Crisps
2189,Pasta
2189,Soft Drinks
2189,Sugar
2189,Tomato Sauce
2190,Bananas
2190,Bread
2190,Butter
2190,Milk
2190,Pasta
2190,Tomato Sauce
2191,Bread
2191,Butter
2191,Eggs
2191,Pasta
2191,Tomato Sauce
2192,Bananas
2192,Cheese
2192,Crisps
2192,Sugar
2193,Crisps
2193,Eggs
2193,Milk
2193,Sugar
2193,Tea
2194,Bananas
2194,Butter
2194,Coffee
2194,Milk
2194,Tea
2195,Bread
2195,Cheese
2195,Crisps
2195,Milk
2195,Tea
2195,Tomato Sauce
2196,Baby Wipes
2196,Bread
2196,Butter
2196,Eggs
2196,Nappies
2196,Sugar
2197,Baby Wipes
2197,Bread
2197,Butter
2198,Coffee
2198,Eggs
2198,Pasta
2198,Sugar
2199,Bread
2199,Pasta
2199,Soft Drinks
2199,Tomato Sauce
2200,Baby Wipes
2200,Bread
2200,Butter
2200,Cheese
2200,Coffee
2200,Eggs
2200,Sugar
2201,Bread
2201,Butter
2201,Coffee
2201,Crisps
2201,Pasta
2201,Sugar
2201,Tomato Sauce
2202,Coffee
2202,Crisps
2202,Sugar
2203,Baby Wipes
2203,Bananas
2203,Butter
2203,Cheese
2203,Milk
2203,Nappies
2203,Tea
2203,Tomato Sauce
2204,Coffee
2204,Pasta
2204,Sugar
2205,Bread
2205,Butter
2205,Crisps
2205,Soft Drinks
2206,Baby Wipes
2206,Bread
2206,Butter
2206,Nappies
2206,Pasta
2206,Tomato Sauce
2207,Bananas
2207,Milk
2207,Tea
2208,Bread
2208,Butter
2208,Pasta
2208,Tomato Sauce
2209,Cheese
2209,Coffee
2209,Soft Drinks
2209,Tomato Sauce
2210,Baby Wipes
2210,Butter
2210,Crisps
2210,Milk
2210,Nappies
2210,Soft Drinks
2210,Sugar
2210,Tea
2211,Bread
2211,Eggs
2211,Soft Drinks
2211,Tomato Sauce
2212,Cheese
2212,Coffee
2212,Crisps
2212,Soft Drinks
2212,Sugar
2212,Tea
2213,Crisps
2213,Eggs
2213,Pasta
2213,Tomato Sauce
2214,Baby Wipes
2214,Eggs
2214,Nappies
2215,Baby Wipes
2215,Crisps
2215,Nappies
2215,Pasta
2215,Tomato Sauce
2216,Baby Wipes
2216,Coffee
2216,Crisps
2216,Eggs
2216,Nappies
2216,Pasta
2216,Soft Drinks
2216,Tomato Sauce
2217,Eggs
2217,Milk
2217,Sugar
2217,Tomato Sauce
2218,Bananas
2218,Bread
2219,Eggs
2219,Milk
2220,Bread
2220,Coffee
2220,Milk
2220,Sugar
2221,Baby Wipes
2221,Bananas
2221,Cheese
2221,Coffee
2221,Eggs
2221,Milk
2221,Tea
2222,Bananas
2222,Bread
2222,Butter
2222,Milk
2222,Tea
2223,Butter
2223,Cheese
2223,Crisps
2223,Soft Drinks
2224,Bananas
2224,Cheese
2224,Crisps
2225,Crisps
2225,Pasta
2225,Soft Drinks
2225,Tomato Sauce
2226,Bread
2226,Butter
2226,Eggs
2226,Soft Drinks
2226,Tea
2227,Bananas
2227,Bread
2227,Butter
2227,Coffee
2227,Eggs
2227,Nappies
2227,Soft Drinks
2227,Sugar
2228,Baby Wipes
2228,Coffee
2228,Nappies
2228,Pasta
2228,Sugar
2228,Tomato Sauce
2229,Baby Wipes
2229,Coffee
2229,Eggs
2229,Pasta
2229,Sugar
2229,Tea
2229,Tomato Sauce
2230,Bread
2230,Butter
2230,Crisps
2230,Pasta
2231,Baby Wipes
2231,Bread
2231,Butter
2231,Coffee
2231,Pasta
2231,Sugar
2231,Tomato Sauce
2232,Bananas
2232,Cheese
2232,Crisps
2232,Soft Drinks
2233,Eggs
2233,Milk
2233,Tea
2234,Bananas
2234,Soft Drinks
2235,Coffee
2235,Milk
2235,Tea
2236,Baby Wipes
2236,Bananas
2236,Bread
2236,Butter
2236,Eggs
2236,Nappies
2237,Bananas
2237,Cheese
2237,Coffee
2237,Tomato Sauce
2238,Bananas
2238,Coffee
2238,Crisps
2238,Milk
2238,Sugar
2239,Baby Wipes
2239,Bread
2239,Butter
2239,Nappies
2239,Sugar
2240,Baby Wipes
2240,Butter
2240,Crisps
2240,Eggs
2240,Milk
2240,Nappies
2240,Tea
2241,Baby Wipes
2241,Pasta
2241,Tomato Sauce
2242,Bananas
2242,Bread
2242,Butter
2242,Eggs
2243,Baby Wipes
2243,Bananas
2243,Bread
2243,Butter
2243,Coffee
2243,Milk
2243,Nappies
2244,Baby Wipes
2244,Bananas
2244,Bread
2244,Butter
2244,Sugar
2245,Baby Wipes
2245,Bread
2245,Butter
2245,Milk
2245,Nappies
2245,Tea
2246,Baby Wipes
2246,Nappies
2246,Tea
2247,Baby Wipes
2247,Bread
2247,Nappies
2247,Tomato Sauce
2248,Butter
2248,Cheese
2248,Coffee
2248,Pasta
2248,Tea
2248,Tomato Sauce
2249,Baby Wipes
2249,Bread
2249,Butter
2249,Crisps
2249,Eggs
2249,Milk
2249,Nappies
2249,Tea
2250,Bread
2250,Butter
2250,Coffee
2250,Sugar
2251,Bread
2251,Cheese
2251,Coffee
2251,Milk
2251,Sugar
2251,Tea
2252,Cheese
2252,Coffee
2252,Eggs
2252,Pasta
2252,Tea
2252,Tomato Sauce
2253,Coffee
2253,Pasta
2253,Sugar
2253,Tomato Sauce
2254,Baby Wipes
2254,Butter
2254,Cheese
2254,Coffee
2254,Pasta
2254,Sugar
2255,Bread
2255,Coffee
2256,Baby Wipes
2256,Pasta
2257,Cheese
2257,Milk
2257,Soft Drinks
2257,Tea
2258,Baby Wipes
2258,Cheese
2258,Milk
2258,Nappies
2258,Sugar
2259,Bread
2259,Butter
2259,Crisps
2259,Eggs
2259,Soft Drinks
2260,Baby Wipes
2260,Bananas
2260,Butter
2260,Cheese
2260,Eggs
2260,Nappies
2260,Pasta
2260,Tomato Sauce
2261,Coffee
2261,Nappies
2261,Sugar
2262,Bananas
2262,Crisps
2262,Eggs
2262,Soft Drinks
2263,Baby Wipes
2263,Bread
2263,Butter
2263,Crisps
2263,Nappies
2264,Baby Wipes
2264,Milk
2264,Tea
2265,Bread
2265,Butter
2265,Crisps
2265,Eggs
2265,Milk
2265,Soft Drinks
2266,Bananas
2266,Cheese
2266,Crisps
2266,Milk
2266,Pasta
2266,Soft Drinks
2266,Sugar
2266,Tomato Sauce
2267,Baby Wipes
2267,Cheese
2268,Bread
2268,Milk
2268,Tea
2269,Bananas
2269,Milk
2269,Nappies
2269,Pasta
2269,Soft Drinks
2269,Sugar
2270,Pasta
2270,Sugar
2270,Tomato Sauce
2271,Coffee
2271,Milk
2271,Soft Drinks
2271,Sugar
2271,Tea
2272,Baby Wipes
2272,Eggs
2273,Bananas
2273,Bread
2273,Butter
2273,Cheese
2273,Pasta
2274,Baby Wipes
2274,Bread
2274,Butter
2274,Cheese
2274,Crisps
2274,Eggs
2274,Nappies
2274,Soft Drinks
2275,Eggs
2275,Milk
2275,Sugar
2276,Baby Wipes
2276,Bread
2276,Butter
2276,Cheese
2276,Coffee
2276,Nappies
2276,Pasta
2276,Sugar
2276,Tea
2277,Baby Wipes
2277,Bananas
2277,Bread
2277,Butter
2277,Cheese
2277,Milk
2277,Tea
2278,Crisps
2278,Eggs
2278,Pasta
2278,Soft Drinks
2278,Tomato Sauce
2279,Coffee
2279,Crisps
2280,Bread
2280,Butter
2280,Tea
2281,Bananas
2281,Cheese
2281,Eggs
2281,Milk
2281,Soft Drinks
2282,Baby Wipes
2282,Butter
2282,Tea
2283,Baby Wipes
2283,Bananas
2283,Nappies
2284,Cheese
2284,Nappies
2284,Tea
2285,Baby Wipes
2285,Bread
2285,Butter
2285,Nappies
2286,Bananas
2286,Milk
2286,Nappies
2286,Pasta
2286,Tea
2286,Tomato Sauce
2287,Cheese
2287,Eggs
2287,Pasta
2287,Tea
2288,Bread
2288,Butter
2288,Cheese
2288,Milk
2288,Sugar
2288,Tea
2288,Tomato Sauce
2289,Nappies
2289,Sugar
2290,Bread
2290,Butter
2290,Crisps
2290,Pasta
2290,Soft Drinks
2290,Sugar
2290,Tomato Sauce
2291,Butter
2291,Cheese
2291,Coffee
2291,Crisps
2291,Pasta
2291,Sugar
2291,Tomato Sauce
2292,Bread
2292,Cheese
2292,Eggs
2292,Tomato Sauce
2293,Baby Wipes
2293,Bread
2293,Milk
2293,Nappies
2293,Soft Drinks
2293,Tea
2294,Baby Wipes
2294,Eggs
2294,Nappies
2294,Pasta
2294,Tea
2294,Tomato Sauce
2295,Crisps
2295,Milk
2295,Pasta
2295,Soft Drinks
2295,Sugar
2295,Tea
